"TOA5","5_Bradford","CR1000","68222","CR1000.Std.27.04","CPU:Bradford5_1hr_08262025.CR1","55220","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low"
"2025-11-21 16:00:00",2030,12.62,21251.3,902.6762
"2025-11-21 17:00:00",2031,12.62,21247.57,904.283
"2025-11-21 18:00:00",2032,12.62,21241.35,887.8894
"2025-11-21 19:00:00",2033,12.61,21252.25,856.4602
"2025-11-21 20:00:00",2034,12.61,21257.54,773.2783
"2025-11-21 21:00:00",2035,12.6,21257.55,651.1818
"2025-11-21 22:00:00",2036,12.6,21258.99,683.6587
"2025-11-21 23:00:00",2037,12.59,21247.48,611.3052
"2025-11-22 00:00:00",2038,12.59,21257.55,551.2846
"2025-11-22 01:00:00",2039,12.58,21251.79,421.3771
"2025-11-22 02:00:00",2040,12.58,21251.79,519.2189
"2025-11-22 03:00:00",2041,12.58,21251.79,538.9517
"2025-11-22 04:00:00",2042,12.57,21251.79,423.0215
"2025-11-22 05:00:00",2043,12.57,21251.79,373.2785
"2025-11-22 06:00:00",2044,12.56,21251.79,559.0955
"2025-11-22 07:00:00",2045,12.56,21250.36,509.3524
"2025-11-22 08:00:00",2046,12.55,21250.36,599.7944
"2025-11-22 09:00:00",2047,12.56,21258.99,1005.55
"2025-11-22 10:00:00",2048,12.57,21252.2,674.9927
"2025-11-22 11:00:00",2049,12.58,21246.81,839.3954
"2025-11-22 12:00:00",2050,12.59,21247.32,703.321
"2025-11-22 13:00:00",2051,12.6,21247.49,509.4535
"2025-11-22 14:00:00",2052,12.6,21245.99,747.6933
"2025-11-22 15:00:00",2053,12.6,21245.88,762.4788
"2025-11-22 16:00:00",2054,12.61,21244.51,757.1405
"2025-11-22 17:00:00",2055,12.61,21247.46,697.6687
"2025-11-22 18:00:00",2056,12.6,21249.14,826.6933
"2025-11-22 19:00:00",2057,12.6,21246.35,904.2311
"2025-11-22 20:00:00",2058,12.6,21245.3,902.1937
"2025-11-22 21:00:00",2059,12.6,21251.01,942.2339
"2025-11-22 22:00:00",2060,12.59,21255.92,959.8443
"2025-11-22 23:00:00",2061,12.59,21257.1,921.666
"2025-11-23 00:00:00",2062,12.58,21256.11,865.3647
"2025-11-23 01:00:00",2063,12.58,21257.55,845.632
"2025-11-23 02:00:00",2064,12.58,21257.55,913.8745
"2025-11-23 03:00:00",2065,12.58,21254.67,1037.204
"2025-11-23 04:00:00",2066,12.58,21256.11,1063.104
"2025-11-23 05:00:00",2067,12.58,21257.36,1132.158
"2025-11-23 06:00:00",2068,12.58,21247.4,1158.475
"2025-11-23 07:00:00",2069,12.58,21254.67,1106.269
"2025-11-23 08:00:00",2070,12.58,21257.55,1159.712
"2025-11-23 09:00:00",2071,12.57,21250.3,1472.967
"2025-11-23 10:00:00",2072,12.58,21244.36,1665.975
"2025-11-23 11:00:00",2073,12.58,21249.24,1677.226
"2025-11-23 12:00:00",2074,12.59,21246,1250.949
"2025-11-23 13:00:00",2075,12.59,21236.11,1270.679
"2025-11-23 14:00:00",2076,12.59,21244.6,1306.823
"2025-11-23 15:00:00",2077,12.59,21245.93,1333.93
"2025-11-23 16:00:00",2078,12.6,21237.31,1370.997
"2025-11-23 17:00:00",2079,12.59,21242.28,1308.589
"2025-11-23 18:00:00",2080,12.59,21240.15,1288.328
"2025-11-23 19:00:00",2081,12.58,21244.66,1120.13
"2025-11-23 20:00:00",2082,12.58,21255.11,1095.455
"2025-11-23 21:00:00",2083,12.58,21255.74,1008.821
"2025-11-23 22:00:00",2084,12.57,21257.55,974.7172
"2025-11-23 23:00:00",2085,12.57,21254.67,1034.738
"2025-11-24 00:00:00",2086,12.56,21256.11,957.04
"2025-11-24 01:00:00",2087,12.56,21253.23,964.8509
"2025-11-24 02:00:00",2088,12.56,21246.04,860.0204
"2025-11-24 03:00:00",2089,12.55,21254.67,732.5796
"2025-11-24 04:00:00",2090,12.55,21253.23,762.5898
"2025-11-24 05:00:00",2091,12.55,21248.92,676.67
"2025-11-24 06:00:00",2092,12.54,21251.79,722.7132
"2025-11-24 07:00:00",2093,12.54,21251.79,752.3123
"2025-11-24 08:00:00",2094,12.54,21251.79,737.9238
"2025-11-24 09:00:00",2095,12.54,21251.79,841.9321
"2025-11-24 10:00:00",2096,12.54,21248.92,1310.175
"2025-11-24 11:00:00",2097,12.55,21255.05,1484.617
"2025-11-24 12:00:00",2098,12.55,21246.62,1757.25
"2025-11-24 13:00:00",2099,12.56,21247.81,1464.389
"2025-11-24 14:00:00",2100,12.57,21246.02,1472.072
"2025-11-24 15:00:00",2101,12.57,21248.68,1486.948
"2025-11-24 16:00:00",2102,12.57,21237.04,1537.065
"2025-11-24 17:00:00",2103,12.57,21244.06,1573.923
"2025-11-24 18:00:00",2104,12.56,21246.79,1550.905
"2025-11-24 19:00:00",2105,12.56,21248.54,1549.495
"2025-11-24 20:00:00",2106,12.56,21257.68,1522.208
"2025-11-24 21:00:00",2107,12.56,21257.55,1438.438
"2025-11-24 22:00:00",2108,12.55,21256.11,1316.341
"2025-11-24 23:00:00",2109,12.55,21257.55,1179.445
"2025-11-25 00:00:00",2110,12.54,21253.23,1211.099
"2025-11-25 01:00:00",2111,12.54,21254.67,1031.038
"2025-11-25 02:00:00",2112,12.54,21250.36,975.1284
"2025-11-25 03:00:00",2113,12.53,21251.79,1029.394
"2025-11-25 04:00:00",2114,12.53,21251.79,983.3503
"2025-11-25 05:00:00",2115,12.52,21251.79,902.3637
"2025-11-25 06:00:00",2116,12.52,21251.79,924.9742
"2025-11-25 07:00:00",2117,12.52,21251.79,906.0636
"2025-11-25 08:00:00",2118,12.52,21244.6,866.187
"2025-11-25 09:00:00",2119,12.52,21251.79,1269.887
"2025-11-25 10:00:00",2120,12.52,21258.99,1559.301
"2025-11-25 11:00:00",2121,12.52,21246.63,1801.502
"2025-11-25 12:00:00",2122,12.54,21245.88,1501.13
"2025-11-25 13:00:00",2123,12.55,21247.86,1452.378
"2025-11-25 14:00:00",2124,12.55,21248.16,1354.614
"2025-11-25 15:00:00",2125,12.55,21245.43,1290.851
"2025-11-25 16:00:00",2126,12.56,21248.39,1234.244
"2025-11-25 17:00:00",2127,12.55,21247.61,1265.013
"2025-11-25 18:00:00",2128,12.55,21241.53,1216.924
"2025-11-25 19:00:00",2129,12.55,21245.16,1053.034
"2025-11-25 20:00:00",2130,12.55,21255.13,1126.696
"2025-11-25 21:00:00",2131,12.54,21257.55,1092.292
"2025-11-25 22:00:00",2132,12.53,21256.11,964.0287
"2025-11-25 23:00:00",2133,12.53,21257.55,963.2065
"2025-11-26 00:00:00",2134,12.52,21254.67,904.8303
"2025-11-26 01:00:00",2135,12.52,21254.67,864.9537
"2025-11-26 02:00:00",2136,12.52,21253.23,806.5775
"2025-11-26 03:00:00",2137,12.52,21254.67,804.1109
"2025-11-26 04:00:00",2138,12.52,21251.79,762.5898
"2025-11-26 05:00:00",2139,12.51,21251.79,777.3894
"2025-11-26 06:00:00",2140,12.51,21253.23,786.8447
"2025-11-26 07:00:00",2141,12.5,21251.79,732.9907
"2025-11-26 08:00:00",2142,12.5,21251.79,1001.028
"2025-11-26 09:00:00",2143,12.5,21254.67,1304.83
"2025-11-26 10:00:00",2144,12.5,21254.67,1400.616
"2025-11-26 11:00:00",2145,12.51,21257.55,1582.734
"2025-11-26 12:00:00",2146,12.51,21248.56,1753.128
"2025-11-26 13:00:00",2147,12.52,21245.73,1921.925
"2025-11-26 14:00:00",2148,12.52,21238.44,1944.512
"2025-11-26 15:00:00",2149,12.52,21249.83,1930.795
"2025-11-26 16:00:00",2150,12.53,21248.1,1698.204
"2025-11-26 17:00:00",2151,12.53,21247.84,1634.386
"2025-11-26 18:00:00",2152,12.53,21244.87,1605.1
"2025-11-26 19:00:00",2153,12.52,21251.66,1676.184
"2025-11-26 20:00:00",2154,12.52,21250.8,1706.755
"2025-11-26 21:00:00",2155,12.52,21255.45,1811.948
"2025-11-26 22:00:00",2156,12.52,21256.65,1844.937
"2025-11-26 23:00:00",2157,12.52,21257.55,1814.594
"2025-11-27 00:00:00",2158,12.52,21258.99,1747.585
"2025-11-27 01:00:00",2159,12.51,21257.55,1759.095
"2025-11-27 02:00:00",2160,12.51,21256.11,1754.573
"2025-11-27 03:00:00",2161,12.51,21256.11,1668.242
"2025-11-27 04:00:00",2162,12.51,21257.55,1558.479
"2025-11-27 05:00:00",2163,12.51,21256.11,1466.392
"2025-11-27 06:00:00",2164,12.51,21254.67,1410.072
"2025-11-27 07:00:00",2165,12.5,21254.67,1281.398
"2025-11-27 08:00:00",2166,12.5,21250.36,1207.811
"2025-11-27 09:00:00",2167,12.5,21254.67,1174.101
"2025-11-27 10:00:00",2168,12.49,21253.23,1205.344
"2025-11-27 11:00:00",2169,12.49,21251.79,1324.152
"2025-11-27 12:00:00",2170,12.49,21256.11,1616.444
"2025-11-27 13:00:00",2171,12.49,21256.11,1654.265
"2025-11-27 14:00:00",2172,12.49,21257.55,1715.93
"2025-11-27 15:00:00",2173,12.49,21256.11,1741.007
"2025-11-27 16:00:00",2174,12.49,21254.67,1550.257
"2025-11-27 17:00:00",2175,12.49,21256.11,1487.359
"2025-11-27 18:00:00",2176,12.49,21253.23,1177.8
"2025-11-27 19:00:00",2177,12.48,21251.79,962.7953
"2025-11-27 20:00:00",2178,12.47,21251.79,819.7327
"2025-11-27 21:00:00",2179,12.47,21252.84,810.8383
"2025-11-27 22:00:00",2180,12.46,21253.32,804.7977
"2025-11-27 23:00:00",2181,12.45,21260.25,525.7368
"2025-11-28 00:00:00",2182,12.45,21256.29,552.8967
"2025-11-28 01:00:00",2183,12.44,21254.85,427.8368
"2025-11-28 02:00:00",2184,12.43,21254.85,387.11
"2025-11-28 03:00:00",2185,12.43,21254.85,365.3068
"2025-11-28 04:00:00",2186,12.42,21254.85,329.1052
"2025-11-28 05:00:00",2187,12.41,21251.96,303.5995
"2025-11-28 06:00:00",2188,12.4,21251.96,264.9297
"2025-11-28 07:00:00",2189,12.4,21251.96,242.7151
"2025-11-28 08:00:00",2190,12.4,21250.53,370.6548
"2025-11-28 09:00:00",2191,12.4,21254.12,805.8981
"2025-11-28 10:00:00",2192,12.42,21251.8,786.845
"2025-11-28 11:00:00",2193,12.43,21250.39,876.4661
"2025-11-28 12:00:00",2194,12.44,21251.8,654.4709
"2025-11-28 13:00:00",2195,12.44,21244.61,730.5244
"2025-11-28 14:00:00",2196,12.45,21251.8,784.3784
"2025-11-28 15:00:00",2197,12.45,21251.8,852.2098
"2025-11-28 16:00:00",2198,12.45,21251.8,800.0002
"2025-11-28 17:00:00",2199,12.45,21251.8,746.5573
"2025-11-28 18:00:00",2200,12.45,21248.93,737.9241
"2025-11-28 19:00:00",2201,12.44,21256.2,618.0945
"2025-11-28 20:00:00",2202,12.43,21254.83,421.6658
"2025-11-28 21:00:00",2203,12.43,21260.61,320.0548
"2025-11-28 22:00:00",2204,12.42,21256.29,277.2711
"2025-11-28 23:00:00",2205,12.41,21254.85,259.9931
"2025-11-29 00:00:00",2206,12.41,21254.85,217.6208
"2025-11-29 01:00:00",2207,12.4,21253.41,176.4827
"2025-11-29 02:00:00",2208,12.4,21251.96,135.7559
"2025-11-29 03:00:00",2209,12.39,21251.96,135.3445
"2025-11-29 04:00:00",2210,12.39,21251.96,155.5022
"2025-11-29 05:00:00",2211,12.39,21251.96,115.5982
"2025-11-29 06:00:00",2212,12.38,21251.96,136.1673
"2025-11-29 07:00:00",2213,12.38,21251.96,131.2307
"2025-11-29 08:00:00",2214,12.38,21251.96,317.5865
"2025-11-29 09:00:00",2215,12.39,21253.41,533.9732
"2025-11-29 10:00:00",2216,12.39,21256.29,704.2852
"2025-11-29 11:00:00",2217,12.4,21251.9,949.6451
"2025-11-29 12:00:00",2218,12.42,21259,1253.854
"2025-11-29 13:00:00",2219,12.43,21257.56,875.2314
"2025-11-29 14:00:00",2220,12.44,21257.56,972.6621
"2025-11-29 15:00:00",2221,12.45,21257.56,1038.438
"2025-11-29 16:00:00",2222,12.46,21257.56,1024.872
"2025-11-29 17:00:00",2223,12.46,21259,982.1174
"2025-11-29 18:00:00",2224,12.46,21256.12,909.3527
"2025-11-29 19:00:00",2225,12.46,21254.68,938.5408
"2025-11-29 20:00:00",2226,12.46,21253.24,1008.017
"2025-11-29 21:00:00",2227,12.45,21251.8,867.0095
"2025-11-29 22:00:00",2228,12.45,21251.8,970.1955
"2025-11-29 23:00:00",2229,12.45,21251.8,1042.138
"2025-11-30 00:00:00",2230,12.44,21251.8,962.7957
"2025-11-30 01:00:00",2231,12.44,21251.8,1001.439
"2025-11-30 02:00:00",2232,12.44,21248.93,961.9735
"2025-11-30 03:00:00",2233,12.44,21250.36,1220.144
"2025-11-30 04:00:00",2234,12.44,21250.36,1115.725
"2025-11-30 05:00:00",2235,12.44,21251.8,1080.781
"2025-11-30 06:00:00",2236,12.44,21248.93,1126.413
"2025-11-30 07:00:00",2237,12.44,21248.93,1131.758
"2025-11-30 08:00:00",2238,12.44,21250.36,1211.922
"2025-11-30 09:00:00",2239,12.43,21251.8,1283.042
"2025-11-30 10:00:00",2240,12.44,21254.68,1495.581
"2025-11-30 11:00:00",2241,12.44,21247.99,1254.523
"2025-11-30 12:00:00",2242,12.46,21247.79,952.7091
"2025-11-30 13:00:00",2243,12.46,21247.69,880.4587
"2025-11-30 14:00:00",2244,12.46,21247.91,912.9257
"2025-11-30 15:00:00",2245,12.47,21247.69,901.0015
"2025-11-30 16:00:00",2246,12.47,21247.5,932.6287
"2025-11-30 17:00:00",2247,12.47,21246.83,948.2112
"2025-11-30 18:00:00",2248,12.47,21250.7,907.7038
"2025-11-30 19:00:00",2249,12.46,21257.55,839.0544
"2025-11-30 20:00:00",2250,12.46,21256.11,811.9218
"2025-11-30 21:00:00",2251,12.45,21257.55,805.7553
"2025-11-30 22:00:00",2252,12.45,21254.67,789.7224
"2025-11-30 23:00:00",2253,12.44,21254.67,732.9907
"2025-12-01 00:00:00",2254,12.44,21253.23,744.0903
"2025-12-01 01:00:00",2255,12.44,21246.04,735.8683
"2025-12-01 02:00:00",2256,12.43,21253.23,699.6916
"2025-12-01 03:00:00",2257,12.43,21251.79,612.5385
"2025-12-01 04:00:00",2258,12.43,21251.79,640.0822
"2025-12-01 05:00:00",2259,12.42,21251.79,534.8406
"2025-12-01 06:00:00",2260,12.42,21251.79,547.9958
"2025-12-01 07:00:00",2261,12.42,21251.79,573.8951
"2025-12-01 08:00:00",2262,12.42,21251.79,614.594
"2025-12-01 09:00:00",2263,12.42,21251.79,968.5508
"2025-12-01 10:00:00",2264,12.42,21254.67,1156.012
"2025-12-01 11:00:00",2265,12.42,21254.67,1329.085
"2025-12-01 12:00:00",2266,12.42,21257.55,1509.147
"2025-12-01 13:00:00",2267,12.43,21259.17,1652.523
"2025-12-01 14:00:00",2268,12.43,21252.54,1608.145
"2025-12-01 15:00:00",2269,12.43,21248.74,1366.34
"2025-12-01 16:00:00",2270,12.43,21256.77,1277.975
"2025-12-01 17:00:00",2271,12.43,21258.99,1291.264
"2025-12-01 18:00:00",2272,12.43,21257.47,1359.502
"2025-12-01 19:00:00",2273,12.43,21250.36,1374.306
"2025-12-01 20:00:00",2274,12.43,21256.11,1456.526
"2025-12-01 21:00:00",2275,12.43,21257.55,1458.17
"2025-12-01 22:00:00",2276,12.43,21251.79,1430.216
"2025-12-01 23:00:00",2277,12.42,21256.11,1495.169
"2025-12-02 00:00:00",2278,12.42,21254.67,1472.559
"2025-12-02 01:00:00",2279,12.42,21247.48,1489.414
"2025-12-02 02:00:00",2280,12.42,21256.11,1416.649
"2025-12-02 03:00:00",2281,12.42,21254.67,1407.194
"2025-12-02 04:00:00",2282,12.42,21250.36,1315.108
"2025-12-02 05:00:00",2283,12.41,21254.67,1313.875
"2025-12-02 06:00:00",2284,12.41,21254.67,1371.839
"2025-12-02 07:00:00",2285,12.41,21247.48,1530.113
"2025-12-02 08:00:00",2286,12.41,21256.11,1672.764
"2025-12-02 09:00:00",2287,12.41,21257.55,1743.063
"2025-12-02 10:00:00",2288,12.42,21250.69,1857.252
"2025-12-02 11:00:00",2289,12.42,21246.47,1947.597
"2025-12-02 12:00:00",2290,12.42,21246.24,1948.955
"2025-12-02 13:00:00",2291,12.42,21247.62,1701.338
"2025-12-02 14:00:00",2292,12.43,21236.15,1608.078
"2025-12-02 15:00:00",2293,12.43,21249.43,1586.024
"2025-12-02 16:00:00",2294,12.51,21248.04,1516.074
"2025-12-02 17:00:00",2295,12.48,21242.84,1477.391
"2025-12-02 18:00:00",2296,12.42,21244.38,1441.655
"2025-12-02 19:00:00",2297,12.42,21249.68,1410.687
"2025-12-02 20:00:00",2298,12.41,21248.86,1345.663
"2025-12-02 21:00:00",2299,12.41,21256.68,1326.153
"2025-12-02 22:00:00",2300,12.41,21256.11,1265.365
"2025-12-02 23:00:00",2301,12.4,21257.55,1116.958
"2025-12-03 00:00:00",2302,12.4,21256.11,1086.125
"2025-12-03 01:00:00",2303,12.39,21254.67,1059.815
"2025-12-03 02:00:00",2304,12.39,21254.67,993.2167
"2025-12-03 03:00:00",2305,12.38,21251.79,988.2836
"2025-12-03 04:00:00",2306,12.38,21251.79,962.7953
"2025-12-03 05:00:00",2307,12.38,21251.79,973.0729
"2025-12-03 06:00:00",2308,12.37,21253.23,960.3287
"2025-12-03 07:00:00",2309,12.37,21251.79,979.2393
"2025-12-03 08:00:00",2310,12.41,21251.79,951.2845
"2025-12-03 09:00:00",2311,12.68,21251.79,1014.183
"2025-12-03 10:00:00",2312,12.93,21254.67,1360.74
"2025-12-03 11:00:00",2313,13.07,21256.11,1438.026
"2025-12-03 12:00:00",2314,12.66,21258.99,1710.997
"2025-12-03 13:00:00",2315,12.61,21256.11,1655.909
"2025-12-03 14:00:00",2316,12.59,21258.99,1683.042
"2025-12-03 15:00:00",2317,12.57,21258.99,1704.83
"2025-12-03 16:00:00",2318,12.56,21257.55,1667.42
"2025-12-03 17:00:00",2319,12.55,21256.11,1572.456
"2025-12-03 18:00:00",2320,12.52,21253.23,1426.516
"2025-12-03 19:00:00",2321,12.51,21251.79,1291.675
"2025-12-03 20:00:00",2322,12.49,21251.79,1230.832
"2025-12-03 21:00:00",2323,12.48,21251.79,1038.438
"2025-12-03 22:00:00",2324,12.46,21250.36,856.7316
"2025-12-03 23:00:00",2325,12.45,21250.36,783.967
"2025-12-04 00:00:00",2326,12.43,21248.93,736.2797
"2025-12-04 01:00:00",2327,12.42,21250.45,653.3727
"2025-12-04 02:00:00",2328,12.4,21254.76,687.5942
"2025-12-04 03:00:00",2329,12.39,21253.32,551.0623
"2025-12-04 04:00:00",2330,12.38,21254.99,552.7883
"2025-12-04 05:00:00",2331,12.37,21249.01,545.0786
"2025-12-04 06:00:00",2332,12.36,21257.72,544.6691
"2025-12-04 07:00:00",2333,12.35,21257.72,485.8416
"2025-12-04 08:00:00",2334,12.37,21256.29,467.3294
"2025-12-04 09:00:00",2335,12.38,21250.48,987.8783
"2025-12-04 10:00:00",2336,12.38,21253.24,1140.391
"2025-12-04 11:00:00",2337,12.39,21254.68,1330.319
"2025-12-04 12:00:00",2338,12.39,21259,1401.85
"2025-12-04 13:00:00",2339,12.39,21257.56,1404.317
"2025-12-04 14:00:00",2340,12.4,21259,1295.786
"2025-12-04 15:00:00",2341,12.4,21257.56,1223.022
"2025-12-04 16:00:00",2342,12.4,21257.56,1203.289
"2025-12-04 17:00:00",2343,12.4,21256.12,1325.386
"2025-12-04 18:00:00",2344,12.39,21244.61,1217.678
"2025-12-04 19:00:00",2345,12.38,21253.24,1219.733
"2025-12-04 20:00:00",2346,12.38,21253.24,1197.945
"2025-12-04 21:00:00",2347,12.37,21251.8,1210.689
"2025-12-04 22:00:00",2348,12.37,21251.8,1182.734
"2025-12-04 23:00:00",2349,12.37,21247.49,1242.344
"2025-12-05 00:00:00",2350,12.37,21251.8,1226.722
"2025-12-05 01:00:00",2351,12.36,21251.8,1246.043
"2025-12-05 02:00:00",2352,12.36,21251.8,1132.169
"2025-12-05 03:00:00",2353,12.35,21253.24,1220.555
"2025-12-05 04:00:00",2354,12.35,21251.8,1287.153
"2025-12-05 05:00:00",2355,12.35,21251.8,1302.364
"2025-12-05 06:00:00",2356,12.35,21250.36,1396.095
"2025-12-05 07:00:00",2357,12.35,21251.8,1263.721
"2025-12-05 08:00:00",2358,12.4,21250.36,1337.719
"2025-12-05 09:00:00",2359,12.38,21257.56,1539.569
"2025-12-05 10:00:00",2360,12.38,21257.08,1502.536
