core_id,type,geom,core_z,core_est_med_wtd,core_est_p75_wtd,dist_threshold,n_wells,avg_well_dist,mean_well_z,wells_core_z_diff,wells_median_wtd,wells_p75_wtd
15___Azade_soil_core___90,Azade_soil_core,POINT (375352.3957198553 3307689.0421037283),46.02250671,-1.509434226,-1.214897905,1000,2,723.2096032,44.66027641,1.362230301,-0.147203925,0.147332395
15___Azade_soil_core___90,Azade_soil_core,POINT (375352.3957198553 3307689.0421037283),,,,250,0,,,,,
15___Azade_soil_core___91,Azade_soil_core,POINT (375062.45379703864 3307632.9274057066),44.61394501,-0.10087252,0.193663801,1000,2,704.2091362,44.66027641,-0.046331406,-0.147203925,0.147332395
15___Azade_soil_core___91,Azade_soil_core,POINT (375062.45379703864 3307632.9274057066),,,,250,0,,,,,
15___Azade_soil_core___92,Azade_soil_core,POINT (375062.45379703864 3307632.9274057066),44.61394501,-0.10087252,0.193663801,1000,2,704.2091362,44.66027641,-0.046331406,-0.147203925,0.147332395
15___Azade_soil_core___92,Azade_soil_core,POINT (375062.45379703864 3307632.9274057066),,,,250,0,,,,,
15___Azade_soil_core___93,Azade_soil_core,POINT (375032.3862534035 3307743.2580833905),45.466465,-0.953392509,-0.658856188,1000,2,595.734299,44.66027641,0.806188583,-0.147203925,0.147332395
15___Azade_soil_core___93,Azade_soil_core,POINT (375032.3862534035 3307743.2580833905),,,,250,0,,,,,
15___Azade_soil_core___94,Azade_soil_core,POINT (375032.3862534035 3307743.2580833905),45.466465,-0.953392509,-0.658856188,1000,2,595.734299,44.66027641,0.806188583,-0.147203925,0.147332395
15___Azade_soil_core___94,Azade_soil_core,POINT (375032.3862534035 3307743.2580833905),,,,250,0,,,,,
15___Azade_soil_core___95,Azade_soil_core,POINT (374723.6460340497 3307731.276571786),44.58727264,-0.074200157,0.220336164,1000,2,675.4401782,44.66027641,-0.073003769,-0.147203925,0.147332395
15___Azade_soil_core___95,Azade_soil_core,POINT (374723.6460340497 3307731.276571786),,,,250,0,,,,,
15___Azade_soil_core___96,Azade_soil_core,POINT (374723.6460340497 3307731.276571786),44.58727264,-0.074200157,0.220336164,1000,2,675.4401782,44.66027641,-0.073003769,-0.147203925,0.147332395
15___Azade_soil_core___96,Azade_soil_core,POINT (374723.6460340497 3307731.276571786),,,,250,0,,,,,
15___Azade_soil_core___97,Azade_soil_core,POINT (374706.40365406475 3308056.8488103836),46.23994064,-2.178171633,-1.93201253,1000,3,550.0264035,44.14997737,2.089963277,-0.088208355,0.157950747
15___Azade_soil_core___97,Azade_soil_core,POINT (374706.40365406475 3308056.8488103836),,,,250,0,,,,,
15___Azade_soil_core___98,Azade_soil_core,POINT (374706.40365406475 3308056.8488103836),46.23994064,-2.178171633,-1.93201253,1000,3,550.0264035,44.14997737,2.089963277,-0.088208355,0.157950747
15___Azade_soil_core___98,Azade_soil_core,POINT (374706.40365406475 3308056.8488103836),,,,250,0,,,,,
15___Azade_soil_core___99,Azade_soil_core,POINT (373663.39958173595 3307957.4260730688),43.47197342,-2.999948045,-2.830407833,1000,2,842.1582099,40.65161133,2.820362091,-0.179585954,-0.010045742
15___Azade_soil_core___99,Azade_soil_core,POINT (373663.39958173595 3307957.4260730688),,,,250,0,,,,,
15___Azade_soil_core___100,Azade_soil_core,POINT (373663.39958173595 3307957.4260730688),43.47197342,-2.999948045,-2.830407833,1000,2,842.1582099,40.65161133,2.820362091,-0.179585954,-0.010045742
15___Azade_soil_core___100,Azade_soil_core,POINT (373663.39958173595 3307957.4260730688),,,,250,0,,,,,
15___Azade_soil_core___101,Azade_soil_core,POINT (375977.5201346787 3307742.1569944336),45.51767731,-0.560177666,-0.055110495,1000,1,989.2502155,45.29248428,0.225193024,-0.334984642,0.170082528
15___Azade_soil_core___101,Azade_soil_core,POINT (375977.5201346787 3307742.1569944336),,,,250,0,,,,,
15___Azade_soil_core___102,Azade_soil_core,POINT (375977.5201346787 3307742.1569944336),45.51767731,-0.560177666,-0.055110495,1000,1,989.2502155,45.29248428,0.225193024,-0.334984642,0.170082528
15___Azade_soil_core___102,Azade_soil_core,POINT (375977.5201346787 3307742.1569944336),,,,250,0,,,,,
13___Azade_soil_core___103,Azade_soil_core,POINT (383722.8833008817 3306062.664416405),43.36853027,-1.45353039,-1.359914826,1000,1,436.2737628,42.00832748,1.360202789,-0.093327601,0.000287963
13___Azade_soil_core___103,Azade_soil_core,POINT (383722.8833008817 3306062.664416405),,,,250,0,,,,,
13___Azade_soil_core___104,Azade_soil_core,POINT (383722.8833008817 3306062.664416405),43.36853027,-1.45353039,-1.359914826,1000,1,436.2737628,42.00832748,1.360202789,-0.093327601,0.000287963
13___Azade_soil_core___104,Azade_soil_core,POINT (383722.8833008817 3306062.664416405),,,,250,0,,,,,
13___Azade_soil_core___105,Azade_soil_core,POINT (383813.97552295536 3306350.014301172),42.77604675,-0.861046869,-0.767431306,1000,1,613.496025,42.00832748,0.767719269,-0.093327601,0.000287963
13___Azade_soil_core___105,Azade_soil_core,POINT (383813.97552295536 3306350.014301172),,,,250,0,,,,,
13___Azade_soil_core___106,Azade_soil_core,POINT (383813.97552295536 3306350.014301172),42.77604675,-0.861046869,-0.767431306,1000,1,613.496025,42.00832748,0.767719269,-0.093327601,0.000287963
13___Azade_soil_core___106,Azade_soil_core,POINT (383813.97552295536 3306350.014301172),,,,250,0,,,,,
13___Azade_soil_core___107,Azade_soil_core,POINT (384990.2956199879 3306243.296548264),44.56634521,-1.075078602,-0.99695573,1000,1,153.0168414,43.72038651,0.84595871,-0.229119892,-0.150997021
13___Azade_soil_core___107,Azade_soil_core,POINT (384990.2956199879 3306243.296548264),44.56634521,-1.075078602,-0.99695573,250,1,153.0168414,43.72038651,0.84595871,-0.229119892,-0.150997021
13___Azade_soil_core___108,Azade_soil_core,POINT (384990.2956199879 3306243.296548264),44.56634521,-1.075078602,-0.99695573,1000,1,153.0168414,43.72038651,0.84595871,-0.229119892,-0.150997021
13___Azade_soil_core___108,Azade_soil_core,POINT (384990.2956199879 3306243.296548264),44.56634521,-1.075078602,-0.99695573,250,1,153.0168414,43.72038651,0.84595871,-0.229119892,-0.150997021
13___Azade_soil_core___109,Azade_soil_core,POINT (385111.57730710023 3305874.772930245),43.40196991,0.089296703,0.167419575,1000,1,462.2208561,43.72038651,-0.318416595,-0.229119892,-0.150997021
13___Azade_soil_core___109,Azade_soil_core,POINT (385111.57730710023 3305874.772930245),,,,250,0,,,,,
13___Azade_soil_core___110,Azade_soil_core,POINT (385111.57730710023 3305874.772930245),43.40196991,0.089296703,0.167419575,1000,1,462.2208561,43.72038651,-0.318416595,-0.229119892,-0.150997021
13___Azade_soil_core___110,Azade_soil_core,POINT (385111.57730710023 3305874.772930245),,,,250,0,,,,,
13___Azade_soil_core___111,Azade_soil_core,POINT (384683.3662884179 3307600.9136770954),43.53308487,1.068624893,1.144101678,1000,1,983.5845444,44.6526947,-1.119609833,-0.050984939,0.024491845
13___Azade_soil_core___111,Azade_soil_core,POINT (384683.3662884179 3307600.9136770954),,,,250,0,,,,,
13___Azade_soil_core___112,Azade_soil_core,POINT (384683.3662884179 3307600.9136770954),43.53308487,1.068624893,1.144101678,1000,1,983.5845444,44.6526947,-1.119609833,-0.050984939,0.024491845
13___Azade_soil_core___112,Azade_soil_core,POINT (384683.3662884179 3307600.9136770954),,,,250,0,,,,,
13___Azade_soil_core___113,Azade_soil_core,POINT (384932.1677179085 3307311.680163628),44.60802841,-0.006318649,0.069158135,1000,1,723.8790732,44.6526947,-0.04466629,-0.050984939,0.024491845
13___Azade_soil_core___113,Azade_soil_core,POINT (384932.1677179085 3307311.680163628),,,,250,0,,,,,
13___Azade_soil_core___114,Azade_soil_core,POINT (384932.1677179085 3307311.680163628),44.60802841,-0.006318649,0.069158135,1000,1,723.8790732,44.6526947,-0.04466629,-0.050984939,0.024491845
13___Azade_soil_core___114,Azade_soil_core,POINT (384932.1677179085 3307311.680163628),,,,250,0,,,,,
13___Azade_soil_core___115,Azade_soil_core,POINT (385695.3995035423 3307698.1602283567),45.65618134,-1.361820128,-1.286647913,1000,2,490.9824437,44.40093613,1.255245209,-0.106574919,-0.031402704
13___Azade_soil_core___115,Azade_soil_core,POINT (385695.3995035423 3307698.1602283567),,,,250,0,,,,,
13___Azade_soil_core___116,Azade_soil_core,POINT (385695.3995035423 3307698.1602283567),45.65618134,-1.361820128,-1.286647913,1000,2,490.9824437,44.40093613,1.255245209,-0.106574919,-0.031402704
13___Azade_soil_core___116,Azade_soil_core,POINT (385695.3995035423 3307698.1602283567),,,,250,0,,,,,
14___Azade_soil_core___117,Azade_soil_core,POINT (379579.9110074931 3312757.8504407126),46.28813553,-0.889897731,-0.802921054,1000,2,353.5483746,44.97139931,1.316736221,0.42683849,0.513815168
14___Azade_soil_core___117,Azade_soil_core,POINT (379579.9110074931 3312757.8504407126),46.28813553,-1.430180056,-1.34718994,250,1,211.82466,44.72052765,1.56760788,0.137427824,0.22041794
14___Azade_soil_core___118,Azade_soil_core,POINT (379579.9110074931 3312757.8504407126),46.28813553,-0.889897731,-0.802921054,1000,2,353.5483746,44.97139931,1.316736221,0.42683849,0.513815168
14___Azade_soil_core___118,Azade_soil_core,POINT (379579.9110074931 3312757.8504407126),46.28813553,-1.430180056,-1.34718994,250,1,211.82466,44.72052765,1.56760788,0.137427824,0.22041794
14___Azade_soil_core___119,Azade_soil_core,POINT (379810.0307927282 3313480.622209455),46.60656357,-1.20832577,-1.121349093,1000,2,629.3085263,44.97139931,1.635164261,0.42683849,0.513815168
14___Azade_soil_core___119,Azade_soil_core,POINT (379810.0307927282 3313480.622209455),,,,250,0,,,,,
14___Azade_soil_core___120,Azade_soil_core,POINT (379810.0307927282 3313480.622209455),46.60656357,-1.20832577,-1.121349093,1000,2,629.3085263,44.97139931,1.635164261,0.42683849,0.513815168
14___Azade_soil_core___120,Azade_soil_core,POINT (379810.0307927282 3313480.622209455),,,,250,0,,,,,
14___Azade_soil_core___121,Azade_soil_core,POINT (379337.3625503337 3313422.3872913313),47.12815857,-1.729920772,-1.642944094,1000,2,536.3558852,44.97139931,2.156759262,0.42683849,0.513815168
14___Azade_soil_core___121,Azade_soil_core,POINT (379337.3625503337 3313422.3872913313),47.12815857,-1.189638447,-1.098675209,250,1,212.839128,45.22227097,1.905887604,0.716249157,0.807212395
14___Azade_soil_core___122,Azade_soil_core,POINT (379337.3625503337 3313422.3872913313),47.12815857,-1.729920772,-1.642944094,1000,2,536.3558852,44.97139931,2.156759262,0.42683849,0.513815168
14___Azade_soil_core___122,Azade_soil_core,POINT (379337.3625503337 3313422.3872913313),47.12815857,-1.189638447,-1.098675209,250,1,212.839128,45.22227097,1.905887604,0.716249157,0.807212395
14___Azade_soil_core___123,Azade_soil_core,POINT (377964.80344970094 3313520.2382408725),47.00545502,-0.3286479,-0.259092993,1000,1,321.3704504,46.21647263,0.788982391,0.460334491,0.529889399
14___Azade_soil_core___123,Azade_soil_core,POINT (377964.80344970094 3313520.2382408725),,,,250,0,,,,,
14___Azade_soil_core___124,Azade_soil_core,POINT (377964.80344970094 3313520.2382408725),47.00545502,-0.3286479,-0.259092993,1000,1,321.3704504,46.21647263,0.788982391,0.460334491,0.529889399
14___Azade_soil_core___124,Azade_soil_core,POINT (377964.80344970094 3313520.2382408725),,,,250,0,,,,,
14___Azade_soil_core___125,Azade_soil_core,POINT (381622.3247693631 3311643.7611315213),44.69037628,0.759674687,0.881715414,1000,1,645.3554699,45.48302841,-0.79265213,-0.032977443,0.089063284
14___Azade_soil_core___125,Azade_soil_core,POINT (381622.3247693631 3311643.7611315213),,,,250,0,,,,,
14___Azade_soil_core___126,Azade_soil_core,POINT (381622.3247693631 3311643.7611315213),44.69037628,0.759674687,0.881715414,1000,1,645.3554699,45.48302841,-0.79265213,-0.032977443,0.089063284
14___Azade_soil_core___126,Azade_soil_core,POINT (381622.3247693631 3311643.7611315213),,,,250,0,,,,,
14___Azade_soil_core___127,Azade_soil_core,POINT (381490.48547537875 3312045.6518382677),44.69911194,0.392571314,0.518789235,1000,2,814.4583975,45.04811668,-0.349004745,0.043566569,0.16978449
14___Azade_soil_core___127,Azade_soil_core,POINT (381490.48547537875 3312045.6518382677),,,,250,0,,,,,
14___Azade_soil_core___128,Azade_soil_core,POINT (381490.48547537875 3312045.6518382677),44.69911194,0.392571314,0.518789235,1000,2,814.4583975,45.04811668,-0.349004745,0.043566569,0.16978449
14___Azade_soil_core___128,Azade_soil_core,POINT (381490.48547537875 3312045.6518382677),,,,250,0,,,,,
14___Azade_soil_core___129,Azade_soil_core,POINT (379635.093032506 3312650.917247139),46.25006866,-0.851830867,-0.76485419,1000,2,380.877077,44.97139931,1.278669357,0.42683849,0.513815168
14___Azade_soil_core___129,Azade_soil_core,POINT (379635.093032506 3312650.917247139),46.25006866,-1.392113192,-1.309123075,250,1,147.3186429,44.72052765,1.529541016,0.137427824,0.22041794
14___Azade_soil_core___130,Azade_soil_core,POINT (379635.093032506 3312650.917247139),46.25006866,-0.851830867,-0.76485419,1000,2,380.877077,44.97139931,1.278669357,0.42683849,0.513815168
14___Azade_soil_core___130,Azade_soil_core,POINT (379635.093032506 3312650.917247139),46.25006866,-1.392113192,-1.309123075,250,1,147.3186429,44.72052765,1.529541016,0.137427824,0.22041794
3___Azade_soil_core___131,Azade_soil_core,POINT (385741.46542590053 3316301.0192479333),44.1046257,-0.20854396,-0.150492968,1000,1,443.9844612,43.93821716,0.166408539,-0.042135421,0.015915571
3___Azade_soil_core___131,Azade_soil_core,POINT (385741.46542590053 3316301.0192479333),,,,250,0,,,,,
3___Azade_soil_core___132,Azade_soil_core,POINT (385741.46542590053 3316301.0192479333),44.1046257,-0.20854396,-0.150492968,1000,1,443.9844612,43.93821716,0.166408539,-0.042135421,0.015915571
3___Azade_soil_core___132,Azade_soil_core,POINT (385741.46542590053 3316301.0192479333),,,,250,0,,,,,
3___Azade_soil_core___133,Azade_soil_core,POINT (385339.80741420004 3317084.231378367),,,,1000,0,,,,,
3___Azade_soil_core___133,Azade_soil_core,POINT (385339.80741420004 3317084.231378367),,,,250,0,,,,,
3___Azade_soil_core___134,Azade_soil_core,POINT (385339.80741420004 3317084.231378367),,,,1000,0,,,,,
3___Azade_soil_core___134,Azade_soil_core,POINT (385339.80741420004 3317084.231378367),,,,250,0,,,,,
3___Azade_soil_core___135,Azade_soil_core,POINT (384682.2544361349 3317186.704689041),44.02869034,-0.634471889,-0.432495367,1000,2,507.5157826,43.49107933,0.537611008,-0.096860881,0.105115641
3___Azade_soil_core___135,Azade_soil_core,POINT (384682.2544361349 3317186.704689041),,,,250,0,,,,,
3___Azade_soil_core___136,Azade_soil_core,POINT (384682.2544361349 3317186.704689041),44.02869034,-0.634471889,-0.432495367,1000,2,507.5157826,43.49107933,0.537611008,-0.096860881,0.105115641
3___Azade_soil_core___136,Azade_soil_core,POINT (384682.2544361349 3317186.704689041),,,,250,0,,,,,
3___Azade_soil_core___137,Azade_soil_core,POINT (384680.78912716033 3316496.3710487727),44.57614136,-0.789610424,-0.708211409,1000,2,798.4691725,43.81505394,0.761087418,-0.028523006,0.052876008
3___Azade_soil_core___137,Azade_soil_core,POINT (384680.78912716033 3316496.3710487727),,,,250,0,,,,,
3___Azade_soil_core___138,Azade_soil_core,POINT (384680.78912716033 3316496.3710487727),44.57614136,-0.789610424,-0.708211409,1000,2,798.4691725,43.81505394,0.761087418,-0.028523006,0.052876008
3___Azade_soil_core___138,Azade_soil_core,POINT (384680.78912716033 3316496.3710487727),,,,250,0,,,,,
3___Azade_soil_core___139,Azade_soil_core,POINT (382621.4973464579 3320078.880674905),,,,1000,0,,,,,
3___Azade_soil_core___139,Azade_soil_core,POINT (382621.4973464579 3320078.880674905),,,,250,0,,,,,
3___Azade_soil_core___140,Azade_soil_core,POINT (382621.4973464579 3320078.880674905),,,,1000,0,,,,,
3___Azade_soil_core___140,Azade_soil_core,POINT (382621.4973464579 3320078.880674905),,,,250,0,,,,,
3___Azade_soil_core___141,Azade_soil_core,POINT (382618.2615867518 3320181.9900544966),,,,1000,0,,,,,
3___Azade_soil_core___141,Azade_soil_core,POINT (382618.2615867518 3320181.9900544966),,,,250,0,,,,,
3___Azade_soil_core___142,Azade_soil_core,POINT (382618.2615867518 3320181.9900544966),,,,1000,0,,,,,
3___Azade_soil_core___142,Azade_soil_core,POINT (382618.2615867518 3320181.9900544966),,,,250,0,,,,,
3___Azade_soil_core___143,Azade_soil_core,POINT (382570.3418041207 3320408.2336667227),,,,1000,0,,,,,
3___Azade_soil_core___143,Azade_soil_core,POINT (382570.3418041207 3320408.2336667227),,,,250,0,,,,,
3___Azade_soil_core___144,Azade_soil_core,POINT (382570.3418041207 3320408.2336667227),,,,1000,0,,,,,
3___Azade_soil_core___144,Azade_soil_core,POINT (382570.3418041207 3320408.2336667227),,,,250,0,,,,,
3___Azade_soil_core___145,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,1000,0,,,,,
3___Azade_soil_core___145,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,250,0,,,,,
3___Azade_soil_core___146,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,1000,0,,,,,
3___Azade_soil_core___146,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,250,0,,,,,
3___Azade_soil_core___147,Azade_soil_core,POINT (382250.9429145657 3319907.8954242044),,,,1000,0,,,,,
3___Azade_soil_core___147,Azade_soil_core,POINT (382250.9429145657 3319907.8954242044),,,,250,0,,,,,
3___Azade_soil_core___148,Azade_soil_core,POINT (382250.9429145657 3319907.8954242044),,,,1000,0,,,,,
3___Azade_soil_core___148,Azade_soil_core,POINT (382250.9429145657 3319907.8954242044),,,,250,0,,,,,
Undefined___Azade_soil_core___149,Azade_soil_core,POINT (382831.2749499576 3309113.441225491),,,,1000,0,,,,,
Undefined___Azade_soil_core___149,Azade_soil_core,POINT (382831.2749499576 3309113.441225491),,,,250,0,,,,,
Undefined___Azade_soil_core___150,Azade_soil_core,POINT (382831.2749499576 3309113.441225491),,,,1000,0,,,,,
Undefined___Azade_soil_core___150,Azade_soil_core,POINT (382831.2749499576 3309113.441225491),,,,250,0,,,,,
Undefined___Azade_soil_core___151,Azade_soil_core,POINT (382924.8324649539 3308404.441165332),,,,1000,0,,,,,
Undefined___Azade_soil_core___151,Azade_soil_core,POINT (382924.8324649539 3308404.441165332),,,,250,0,,,,,
Undefined___Azade_soil_core___152,Azade_soil_core,POINT (382924.8324649539 3308404.441165332),,,,1000,0,,,,,
Undefined___Azade_soil_core___152,Azade_soil_core,POINT (382924.8324649539 3308404.441165332),,,,250,0,,,,,
Undefined___Azade_soil_core___153,Azade_soil_core,POINT (383076.6191429113 3307494.846035443),,,,1000,0,,,,,
Undefined___Azade_soil_core___153,Azade_soil_core,POINT (383076.6191429113 3307494.846035443),,,,250,0,,,,,
Undefined___Azade_soil_core___154,Azade_soil_core,POINT (383076.6191429113 3307494.846035443),,,,1000,0,,,,,
Undefined___Azade_soil_core___154,Azade_soil_core,POINT (383076.6191429113 3307494.846035443),,,,250,0,,,,,
Undefined___Azade_soil_core___155,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,1000,0,,,,,
Undefined___Azade_soil_core___155,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,250,0,,,,,
Undefined___Azade_soil_core___156,Azade_soil_core,POINT (382481.6691170307 3320563.6341542085),,,,1000,0,,,,,
