date,well_id,well_depth_m,flag
9/14/2023,14_612,0.290576096,0
9/14/2023,14_616,0.202070647,0
9/14/2023,15_268,0.00839302,0
9/14/2023,15_4,0.08090295,0
9/14/2023,15_409,0.210496853,0
9/14/2023,15_516,0.12240991,0
9/14/2023,3_173,0.173104344,0
9/14/2023,3_23,0.202614355,0
9/14/2023,3_244,0.020189272,1
9/14/2023,3_311,0.368088318,0
9/14/2023,3_34,0.055382379,0
9/14/2023,3_638,0.131100613,0
9/14/2023,5_161,0.152795762,0
9/14/2023,5_321,0.31130572,0
9/14/2023,5_510,-0.326543345,0
9/14/2023,5_546,0.111646594,0
9/14/2023,5_560,0.465278928,0
9/14/2023,5_573,0.268209993,0
9/14/2023,5_597,0.575003628,0
9/14/2023,5a_550,0.164624361,0
9/14/2023,5a_582,0.218356163,0
9/14/2023,5a_598,0.349494828,0
9/14/2023,6_20,0.05210354,0
9/14/2023,6_300,0.175978594,0
9/14/2023,6_629,-0.219176988,0
9/14/2023,6_93,-0.084902099,0
9/14/2023,6a_17,-0.063138444,0
9/14/2023,6a_530,0.050581338,0
9/14/2023,7_243,-0.020548873,0
9/14/2023,7_341,0.103345905,0
9/14/2023,7_622,0.571962039,0
9/14/2023,7_626,0.08730488,0
9/14/2023,9_332,0.305694906,1
9/14/2023,9_439,-0.040305856,0
9/14/2023,9_508,0.162482938,0
9/14/2023,9_609,0.278438304,0
9/14/2023,9_77,0.904551192,0
9/15/2023,13_263,0.002758122,0
9/15/2023,13_267,-0.003035517,0
9/15/2023,13_271,-0.177879887,0
9/15/2023,13_274,0.039465301,0
9/15/2023,13_410,-0.091936254,0
9/15/2023,14.9_168,0.070937691,0
9/15/2023,14.9_527,0.254815606,0
9/15/2023,14.9_601,0.407573451,0
9/15/2023,14_115,0.211994845,0
9/15/2023,14_15,0.856894325,0
9/15/2023,14_418,-0.489102055,0
9/15/2023,14_500,0.119694631,0
9/15/2023,14_538,0.470745533,0
9/15/2023,14_610,0.244109448,0
9/15/2023,14_612,0.285105583,0
9/15/2023,14_616,0.189472468,0
9/15/2023,15_268,0.004865882,0
9/15/2023,15_4,0.059820853,0
9/15/2023,15_409,0.205563558,0
9/15/2023,15_516,0.114215149,0
9/15/2023,3_173,0.191007173,0
9/15/2023,3_23,0.230075537,0
9/15/2023,3_244,0.029722672,1
9/15/2023,3_311,0.379544543,0
9/15/2023,3_34,0.069536432,0
9/15/2023,3_638,0.144426823,0
9/15/2023,5_161,0.146697028,0
9/15/2023,5_321,0.306624887,0
9/15/2023,5_510,-0.39714628,0
9/15/2023,5_546,0.101705144,0
9/15/2023,5_560,0.456218162,0
9/15/2023,5_573,0.261741372,0
9/15/2023,5_597,0.569133872,0
9/15/2023,5a_550,0.158431688,0
9/15/2023,5a_582,0.21010269,0
9/15/2023,5a_598,0.33843491,0
9/15/2023,6_20,0.061079173,0
9/15/2023,6_300,0.187235198,0
9/15/2023,6_629,-0.130371125,0
9/15/2023,6_93,-0.031586982,0
9/15/2023,6a_17,-0.031505758,0
9/15/2023,6a_530,0.050938015,0
9/15/2023,7_243,-0.011602595,0
9/15/2023,7_341,0.104683076,0
9/15/2023,7_622,0.566975902,0
9/15/2023,7_626,0.087379739,0
9/15/2023,9_332,0.299660756,1
9/15/2023,9_439,-0.050552609,0
9/15/2023,9_508,0.156774641,0
9/15/2023,9_609,0.264301865,0
9/15/2023,9_77,0.899148198,0
9/16/2023,13_263,-0.006459699,0
9/16/2023,13_267,-0.011992069,0
9/16/2023,13_271,-0.196048389,0
9/16/2023,13_274,0.037116811,0
9/16/2023,13_410,-0.102478037,0
9/16/2023,14.9_168,0.067867041,0
9/16/2023,14.9_527,0.246422691,0
9/16/2023,14.9_601,0.405107537,0
9/16/2023,14_115,0.208563114,0
9/16/2023,14_15,0.849167794,0
9/16/2023,14_418,-0.521332138,0
9/16/2023,14_500,0.11396138,0
9/16/2023,14_538,0.469116268,0
9/16/2023,14_610,0.239594477,0
9/16/2023,14_612,0.281168928,0
9/16/2023,14_616,0.178786841,0
9/16/2023,15_268,-0.00190951,0
9/16/2023,15_4,0.035249781,0
9/16/2023,15_409,0.198248013,0
9/16/2023,15_516,0.10656788,0
9/16/2023,3_173,0.185086044,0
9/16/2023,3_23,0.223446925,0
9/16/2023,3_244,0.02321442,1
9/16/2023,3_311,0.375772282,0
9/16/2023,3_34,0.066685952,0
9/16/2023,3_638,0.13971223,0
9/16/2023,5_161,0.141016619,0
9/16/2023,5_321,0.301064838,0
9/16/2023,5_510,-0.445158213,0
9/16/2023,5_546,0.092816111,0
9/16/2023,5_560,0.44611085,0
9/16/2023,5_573,0.255004143,0
9/16/2023,5_597,0.564425151,0
9/16/2023,5a_550,0.151855917,0
9/16/2023,5a_582,0.20211489,0
9/16/2023,5a_598,0.330165291,0
9/16/2023,6_20,0.054104159,0
9/16/2023,6_300,0.182799489,0
9/16/2023,6_629,-0.193946872,0
9/16/2023,6_93,-0.040279329,0
9/16/2023,6a_17,-0.06257921,0
9/16/2023,6a_530,0.046804673,0
9/16/2023,7_243,-0.016393514,0
9/16/2023,7_341,0.096384101,0
9/16/2023,7_622,0.562082237,0
9/16/2023,7_626,0.082806055,0
9/16/2023,9_332,0.290959602,1
9/16/2023,9_439,-0.061581703,0
9/16/2023,9_508,0.149699816,0
9/16/2023,9_609,0.248109029,0
9/16/2023,9_77,0.89373493,0
9/17/2023,13_263,-0.015654036,0
9/17/2023,13_267,-0.022307809,0
9/17/2023,13_271,-0.219586126,0
9/17/2023,13_274,0.03094909,0
9/17/2023,13_410,-0.110970762,0
9/17/2023,14.9_168,0.063763055,0
9/17/2023,14.9_527,0.238663869,0
9/17/2023,14.9_601,0.399121825,0
9/17/2023,14_115,0.203974753,0
9/17/2023,14_15,0.842715319,0
9/17/2023,14_418,-0.546845542,0
9/17/2023,14_500,0.105820929,0
9/17/2023,14_538,0.46176256,0
9/17/2023,14_610,0.233403271,0
9/17/2023,14_612,0.275356416,0
9/17/2023,14_616,0.168127634,0
9/17/2023,15_268,-0.010302424,0
9/17/2023,15_4,0.002896402,0
9/17/2023,15_409,0.188677918,0
9/17/2023,15_516,0.099372695,0
9/17/2023,3_173,0.181114161,0
9/17/2023,3_23,0.214328914,0
9/17/2023,3_244,0.019095756,1
9/17/2023,3_311,0.372164415,0
9/17/2023,3_34,0.061193423,0
9/17/2023,3_638,0.132382007,0
9/17/2023,5_161,0.134810735,0
9/17/2023,5_321,0.297506876,0
9/17/2023,5_510,-0.44113936,0
9/17/2023,5_546,0.086542709,0
9/17/2023,5_560,0.436361682,0
9/17/2023,5_573,0.250404039,0
9/17/2023,5_597,0.55945516,0
9/17/2023,5a_550,0.145159787,0
9/17/2023,5a_582,0.196942342,0
9/17/2023,5a_598,0.322788099,0
9/17/2023,6_20,0.04978881,0
9/17/2023,6_300,0.180034142,0
9/17/2023,6_629,-0.185871003,0
9/17/2023,6_93,-0.048851316,0
9/17/2023,6a_17,-0.08181921,0
9/17/2023,6a_530,0.040548884,0
9/17/2023,7_243,-0.02321294,0
9/17/2023,7_341,0.087894311,0
9/17/2023,7_622,0.555829383,0
9/17/2023,7_626,0.077756803,0
9/17/2023,9_332,0.281583258,1
9/17/2023,9_439,-0.073139207,0
9/17/2023,9_508,0.142801128,0
9/17/2023,9_609,0.230248766,0
9/17/2023,9_77,0.888659257,0
9/18/2023,13_263,-0.025993261,0
9/18/2023,13_267,-0.032133302,0
9/18/2023,13_271,-0.259486963,0
9/18/2023,13_274,0.025817641,0
9/18/2023,13_410,-0.128378941,0
9/18/2023,14.9_168,0.060533882,0
9/18/2023,14.9_527,0.232038193,0
9/18/2023,14.9_601,0.390916789,0
9/18/2023,14_115,0.195487899,0
9/18/2023,14_15,0.838805084,0
9/18/2023,14_418,-0.574325805,0
9/18/2023,14_500,0.098291084,0
9/18/2023,14_538,0.456460845,0
9/18/2023,14_610,0.228474379,0
9/18/2023,14_612,0.269238601,0
9/18/2023,14_616,0.157609336,0
9/18/2023,15_268,-0.023025367,0
9/18/2023,15_4,-0.134933514,0
9/18/2023,15_409,0.178937557,0
9/18/2023,15_516,0.094393897,0
9/18/2023,3_173,0.179590578,0
9/18/2023,3_23,0.209793394,0
9/18/2023,3_244,0.018452857,1
9/18/2023,3_311,0.372393393,0
9/18/2023,3_34,0.05856605,0
9/18/2023,3_638,0.127840616,0
9/18/2023,5_161,0.131963192,0
9/18/2023,5_321,0.293405827,0
9/18/2023,5_510,-0.458576895,0
9/18/2023,5_546,0.080865235,0
9/18/2023,5_560,0.429333827,0
9/18/2023,5_573,0.247415586,0
9/18/2023,5_597,0.554749374,0
9/18/2023,5a_550,0.139053714,0
9/18/2023,5a_582,0.191470361,0
9/18/2023,5a_598,0.315901153,0
9/18/2023,6_20,0.049010873,0
9/18/2023,6_300,0.18174854,0
9/18/2023,6_629,-0.218826183,0
9/18/2023,6_93,-0.044007556,0
9/18/2023,6a_17,-0.103448799,0
9/18/2023,6a_530,0.035884197,0
9/18/2023,7_243,-0.027607551,0
9/18/2023,7_341,0.082865608,0
9/18/2023,7_622,0.551490549,0
9/18/2023,7_626,0.077228392,0
9/18/2023,9_332,0.273251991,1
9/18/2023,9_439,-0.085959024,0
9/18/2023,9_508,0.13657176,0
9/18/2023,9_609,0.212447215,0
9/18/2023,9_77,0.883301765,0
9/19/2023,13_263,-0.037456825,0
9/19/2023,13_267,-0.043711356,0
9/19/2023,13_271,-0.31327618,0
9/19/2023,13_274,0.017621412,0
9/19/2023,13_410,-0.152348212,0
9/19/2023,14.9_168,0.053852429,0
9/19/2023,14.9_527,0.223240164,0
9/19/2023,14.9_601,0.382473969,0
9/19/2023,14_115,0.185433428,0
9/19/2023,14_15,0.832387836,0
9/19/2023,14_418,-0.607662614,0
9/19/2023,14_500,0.08136141,0
9/19/2023,14_538,0.448986777,0
9/19/2023,14_610,0.218945383,0
9/19/2023,14_612,0.256277874,0
9/19/2023,14_616,0.14534435,0
9/19/2023,15_268,-0.039062614,0
9/19/2023,15_4,-0.431668104,0
9/19/2023,15_409,0.161731936,0
9/19/2023,15_516,0.084213195,0
9/19/2023,3_173,0.173349467,0
9/19/2023,3_23,0.193033985,0
9/19/2023,3_244,0.011140248,1
9/19/2023,3_311,0.364605214,0
9/19/2023,3_34,0.049903059,0
9/19/2023,3_638,0.119905656,0
9/19/2023,5_161,0.120690442,0
9/19/2023,5_321,0.280268963,0
9/19/2023,5_510,-0.526445307,0
9/19/2023,5_546,0.072202244,0
9/19/2023,5_560,0.416640241,0
9/19/2023,5_573,0.237076361,0
9/19/2023,5_597,0.547386859,0
9/19/2023,5a_550,0.128186078,0
9/19/2023,5a_582,0.175215878,0
9/19/2023,5a_598,0.30684479,0
9/19/2023,6_20,0.038976951,0
9/19/2023,6_300,0.174388961,0
9/19/2023,6_629,-0.253677768,0
9/19/2023,6_93,-0.076375614,0
9/19/2023,6a_17,-0.130162868,0
9/19/2023,6a_530,0.028327932,0
9/19/2023,7_243,-0.038117042,0
9/19/2023,7_341,0.074161519,0
9/19/2023,7_622,0.54473277,0
9/19/2023,7_626,0.06714163,0
9/19/2023,9_332,0.26266911,1
9/19/2023,9_439,-0.101312275,0
9/19/2023,9_508,0.12767392,0
9/19/2023,9_609,0.187796882,0
9/19/2023,9_77,0.877245598,0
9/20/2023,13_263,-0.050438101,0
9/20/2023,13_267,-0.056035054,0
9/20/2023,13_271,-0.354524464,0
9/20/2023,13_274,0.010543652,0
9/20/2023,13_410,-0.172090203,0
9/20/2023,14.9_168,0.046393039,0
9/20/2023,14.9_527,0.214045827,0
9/20/2023,14.9_601,0.375105583,0
9/20/2023,14_115,0.176705854,0
9/20/2023,14_15,0.826325798,0
9/20/2023,14_418,-0.6373622,0
9/20/2023,14_500,0.06255588,0
9/20/2023,14_538,0.441404091,0
9/20/2023,14_610,0.209017143,0
9/20/2023,14_612,0.236321584,0
9/20/2023,14_616,0.131728981,0
9/20/2023,15_268,-0.058390683,0
9/20/2023,15_4,-0.597318814,0
9/20/2023,15_409,0.142236537,0
9/20/2023,15_516,0.072579365,0
9/20/2023,3_173,0.167073129,0
9/20/2023,3_23,0.172337921,0
9/20/2023,3_244,0.004403019,1
9/20/2023,3_311,0.357471677,0
9/20/2023,3_34,0.040350578,0
9/20/2023,3_638,0.111967762,0
9/20/2023,5_161,0.109593829,0
9/20/2023,5_321,0.259376213,0
9/20/2023,5_510,-0.563953621,2
9/20/2023,5_546,0.063248628,0
9/20/2023,5_560,0.400215493,0
9/20/2023,5_573,0.223651807,0
9/20/2023,5_597,0.538307011,0
9/20/2023,5a_550,0.115486621,0
9/20/2023,5a_582,0.157053247,0
9/20/2023,5a_598,0.297747329,0
9/20/2023,6_20,0.029732709,0
9/20/2023,6_300,0.166227959,0
9/20/2023,6_629,-0.273601766,0
9/20/2023,6_93,-0.112439606,0
9/20/2023,6a_17,-0.155547104,0
9/20/2023,6a_530,0.020398844,0
9/20/2023,7_243,-0.0483271,0
9/20/2023,7_341,0.065304778,0
9/20/2023,7_622,0.536416181,0
9/20/2023,7_626,0.057386591,0
9/20/2023,9_332,0.249852228,1
9/20/2023,9_439,-0.119031629,0
9/20/2023,9_508,0.11815373,0
9/20/2023,9_609,0.157395685,0
9/20/2023,9_77,0.868447569,0
9/21/2023,13_263,-0.05902917,0
9/21/2023,13_267,-0.06235983,0
9/21/2023,13_271,-0.372280513,0
9/21/2023,13_274,0.002874366,0
9/21/2023,13_410,-0.179574545,0
9/21/2023,14.9_168,0.046611743,0
9/21/2023,14.9_527,0.210433557,0
9/21/2023,14.9_601,0.377018135,0
9/21/2023,14_115,0.186233382,0
9/21/2023,14_15,0.830677842,0
9/21/2023,14_418,-0.552495127,0
9/21/2023,14_500,0.0696674,0
9/21/2023,14_538,0.443692401,0
9/21/2023,14_610,0.212288883,0
9/21/2023,14_612,0.233366891,0
9/21/2023,14_616,0.12662542,0
9/21/2023,15_268,-0.054341007,0
9/21/2023,15_4,-0.412065555,2
9/21/2023,15_409,0.143397572,0
9/21/2023,15_516,0.080932649,0
9/21/2023,3_173,0.162263129,0
9/21/2023,3_23,0.154244277,0
9/21/2023,3_244,-0.000139841,1
9/21/2023,3_311,0.35262645,0
9/21/2023,3_34,0.03358546,0
9/21/2023,3_638,0.106840716,0
9/21/2023,5_161,0.108743969,0
9/21/2023,5_321,0.242236643,0
9/21/2023,5_510,-0.489742819,2
9/21/2023,5_546,0.05967452,0
9/21/2023,5_560,0.391697815,0
9/21/2023,5_573,0.227645707,0
9/21/2023,5_597,0.541913411,0
9/21/2023,5a_550,0.113550585,0
9/21/2023,5a_582,0.154820714,0
9/21/2023,5a_598,0.29553241,0
9/21/2023,6_20,0.021546755,0
9/21/2023,6_300,0.161585289,0
9/21/2023,6_629,-0.276958638,0
9/21/2023,6_93,-0.140948802,0
9/21/2023,6a_17,-0.150437672,0
9/21/2023,6a_530,0.017144718,0
9/21/2023,7_243,-0.055435685,0
9/21/2023,7_341,0.058472141,0
9/21/2023,7_622,0.53378147,0
9/21/2023,7_626,0.049764275,0
9/21/2023,9_332,0.239849131,1
9/21/2023,9_439,-0.128632547,0
9/21/2023,9_508,0.112562857,0
9/21/2023,9_609,0.134954399,0
9/21/2023,9_77,0.862797983,0
9/22/2023,13_263,-0.065058917,0
9/22/2023,13_267,-0.06581211,0
9/22/2023,13_271,-0.399021002,0
9/22/2023,13_274,-0.002031042,0
9/22/2023,13_410,-0.197737176,0
9/22/2023,14.9_168,0.051707965,0
9/22/2023,14.9_527,0.212749755,0
9/22/2023,14.9_601,0.386922889,0
9/22/2023,14_115,0.214796886,0
9/22/2023,14_15,0.833680973,0
9/22/2023,14_418,-0.410326377,0
9/22/2023,14_500,0.109970416,0
9/22/2023,14_538,0.452713536,0
9/22/2023,14_610,0.22700217,0
9/22/2023,14_612,0.251503101,0
9/22/2023,14_616,0.131354691,0
9/22/2023,15_268,-0.006757673,0
9/22/2023,15_4,0.037972561,0
9/22/2023,15_409,0.187516883,0
9/22/2023,15_516,0.110397386,0
9/22/2023,3_173,0.159761988,0
9/22/2023,3_23,0.136190264,0
9/22/2023,3_244,-0.003527537,1
9/22/2023,3_311,0.350377771,0
9/22/2023,3_34,0.027605619,0
9/22/2023,3_638,0.102692696,0
9/22/2023,5_161,0.118126185,0
9/22/2023,5_321,0.245386554,0
9/22/2023,5_510,-0.423133785,0
9/22/2023,5_546,0.062351799,0
9/22/2023,5_560,0.392144028,0
9/22/2023,5_573,0.237682565,0
9/22/2023,5_597,0.558860698,0
9/22/2023,5a_550,0.117443206,0
9/22/2023,5a_582,0.18356329,0
9/22/2023,5a_598,0.300305715,0
9/22/2023,6_20,0.015276288,0
9/22/2023,6_300,0.157633955,0
9/22/2023,6_629,-0.29611057,0
9/22/2023,6_93,-0.167519025,0
9/22/2023,6a_17,-0.162391483,0
9/22/2023,6a_530,0.016255228,0
9/22/2023,7_243,-0.060540714,0
9/22/2023,7_341,0.052007923,0
9/22/2023,7_622,0.53474435,0
9/22/2023,7_626,0.044183677,0
9/22/2023,9_332,0.234864462,1
9/22/2023,9_439,-0.133171003,0
9/22/2023,9_508,0.109498078,0
9/22/2023,9_609,0.118858439,0
9/22/2023,9_77,0.858911233,0
9/23/2023,13_263,-0.080181721,0
9/23/2023,13_267,-0.078973926,0
9/23/2023,13_271,-0.481472066,0
9/23/2023,13_274,-0.014171265,0
9/23/2023,13_410,-0.230867025,0
9/23/2023,14.9_168,0.040700888,0
9/23/2023,14.9_527,0.204067683,0
9/23/2023,14.9_601,0.373761073,0
9/23/2023,14_115,0.203707612,0
9/23/2023,14_15,0.825618315,0
9/23/2023,14_418,-0.484683959,0
9/23/2023,14_500,0.099359647,0
9/23/2023,14_538,0.44125144,0
9/23/2023,14_610,0.216491211,0
9/23/2023,14_612,0.230503201,0
9/23/2023,14_616,0.116951111,0
9/23/2023,15_268,-0.011541253,0
9/23/2023,15_4,-0.005103141,0
9/23/2023,15_409,0.18626778,0
9/23/2023,15_516,0.101691828,0
9/23/2023,3_173,0.14997319,0
9/23/2023,3_23,0.108203607,0
9/23/2023,3_244,-0.012256579,1
9/23/2023,3_311,0.341548918,0
9/23/2023,3_34,0.015274581,0
9/23/2023,3_638,0.093065357,0
9/23/2023,5_161,0.106969392,0
9/23/2023,5_321,0.227058061,0
9/23/2023,5_510,-0.519097471,0
9/23/2023,5_546,0.052107981,0
9/23/2023,5_560,0.375609193,0
9/23/2023,5_573,0.221523489,0
9/23/2023,5_597,0.549594439,0
9/23/2023,5a_550,0.103353737,0
9/23/2023,5a_582,0.169852515,0
9/23/2023,5a_598,0.289589263,0
9/23/2023,6_20,0.002384548,0
9/23/2023,6_300,0.146738432,0
9/23/2023,6_629,-0.31883661,0
9/23/2023,6_93,-0.220502417,0
9/23/2023,6a_17,-0.202229205,0
9/23/2023,6a_530,0.006169933,0
9/23/2023,7_243,-0.074920809,0
9/23/2023,7_341,0.036673754,0
9/23/2023,7_622,0.525563224,0
9/23/2023,7_626,0.031849703,0
9/23/2023,9_332,0.222189957,1
9/23/2023,9_439,-0.152221657,0
9/23/2023,9_508,0.09865246,0
9/23/2023,9_609,0.067627608,0
9/23/2023,9_77,0.84156617,0
9/24/2023,13_263,-0.095234072,0
9/24/2023,13_267,-0.093556578,0
9/24/2023,13_271,-0.57701596,2
9/24/2023,13_274,-0.025736108,0
9/24/2023,13_410,-0.26057395,0
9/24/2023,14.9_168,0.031622508,0
9/24/2023,14.9_527,0.195858244,0
9/24/2023,14.9_601,0.363408638,0
9/24/2023,14_115,0.194144856,0
9/24/2023,14_15,0.81812223,0
9/24/2023,14_418,-0.538260345,0
9/24/2023,14_500,0.087457208,0
9/24/2023,14_538,0.432061506,0
9/24/2023,14_610,0.206226844,0
9/24/2023,14_612,0.211995636,0
9/24/2023,14_616,0.104109277,0
9/24/2023,15_268,-0.019245766,0
9/24/2023,15_4,-0.222971048,0
9/24/2023,15_409,0.179887228,0
9/24/2023,15_516,0.092748487,0
9/24/2023,3_173,0.143031935,0
9/24/2023,3_23,0.078235413,0
9/24/2023,3_244,-0.017051901,1
9/24/2023,3_311,0.335300468,0
9/24/2023,3_34,0.005007278,0
9/24/2023,3_638,0.084803077,0
9/24/2023,5_161,0.096103224,0
9/24/2023,5_321,0.200612601,0
9/24/2023,5_510,-0.582575675,2
9/24/2023,5_546,0.041030449,0
9/24/2023,5_560,0.35859879,0
9/24/2023,5_573,0.210026165,0
9/24/2023,5_597,0.543434058,0
9/24/2023,5a_550,0.090417963,0
9/24/2023,5a_582,0.152983021,0
9/24/2023,5a_598,0.281688064,0
9/24/2023,6_20,-0.009629444,0
9/24/2023,6_300,0.138904751,0
9/24/2023,6_629,-0.337579024,0
9/24/2023,6_93,-0.284086304,0
9/24/2023,6a_17,-0.237478565,0
9/24/2023,6a_530,-0.001646134,0
9/24/2023,7_243,-0.08863452,0
9/24/2023,7_341,0.021765249,0
9/24/2023,7_622,0.516082665,0
9/24/2023,7_626,0.01997075,0
9/24/2023,9_332,0.209183728,1
9/24/2023,9_439,-0.169924865,0
9/24/2023,9_508,0.087566122,0
9/24/2023,9_609,0.008033218,0
9/24/2023,9_77,0.831113924,0
9/25/2023,13_263,-0.10417301,0
9/25/2023,13_267,-0.09956284,0
9/25/2023,13_271,-0.610819531,2
9/25/2023,13_274,-0.034575236,0
9/25/2023,13_410,-0.252483403,0
9/25/2023,14.9_168,0.028334623,0
9/25/2023,14.9_527,0.192165244,0
9/25/2023,14.9_601,0.36423648,0
9/25/2023,14_115,0.194458967,0
9/25/2023,14_15,0.816674973,0
9/25/2023,14_418,-0.507847405,0
9/25/2023,14_500,0.085064684,0
9/25/2023,14_538,0.431533096,0
9/25/2023,14_610,0.203329395,0
9/25/2023,14_612,0.203582172,0
9/25/2023,14_616,0.097824131,0
9/25/2023,15_268,-0.019069629,0
9/25/2023,15_4,-0.315495665,0
9/25/2023,15_409,0.179270749,0
9/25/2023,15_516,0.095531447,0
9/25/2023,3_173,0.137718478,0
9/25/2023,3_23,0.045832129,0
9/25/2023,3_244,-0.021678426,1
9/25/2023,3_311,0.330230666,0
9/25/2023,3_34,-0.003740846,0
9/25/2023,3_638,0.078306568,0
9/25/2023,5_161,0.089380673,0
9/25/2023,5_321,0.182226864,0
9/25/2023,5_510,-0.536554087,2
9/25/2023,5_546,0.035573147,0
9/25/2023,5_560,0.349119699,0
9/25/2023,5_573,0.209298133,0
9/25/2023,5_597,0.545550634,0
9/25/2023,5a_550,0.088847411,0
9/25/2023,5a_582,0.147349582,0
9/25/2023,5a_598,0.279198665,0
9/25/2023,6_20,-0.016651427,0
9/25/2023,6_300,0.133338831,0
9/25/2023,6_629,-0.330190089,0
9/25/2023,6_93,-0.34791825,0
9/25/2023,6a_17,-0.243740226,0
9/25/2023,6a_530,-0.005755991,0
9/25/2023,7_243,-0.09837488,0
9/25/2023,7_341,0.007465883,0
9/25/2023,7_622,0.512310404,0
9/25/2023,7_626,0.012543651,0
9/25/2023,9_332,0.200238919,1
9/25/2023,9_439,-0.180325738,0
9/25/2023,9_508,0.08110484,0
9/25/2023,9_609,-0.027202933,0
9/25/2023,9_77,0.824952074,0
9/26/2023,13_263,-0.089955841,0
9/26/2023,13_267,-0.073744133,0
9/26/2023,13_271,-0.43324143,0
9/26/2023,13_274,-0.025395577,0
9/26/2023,13_410,-0.15596929,0
9/26/2023,14.9_168,0.066022009,0
9/26/2023,14.9_527,0.231226496,0
9/26/2023,14.9_601,0.413340461,0
9/26/2023,14_115,0.251427452,0
9/26/2023,14_15,0.85213423,0
9/26/2023,14_418,-0.235578205,0
9/26/2023,14_500,0.135885998,0
9/26/2023,14_538,0.478182906,0
9/26/2023,14_610,0.258228274,0
9/26/2023,14_612,0.297797702,0
9/26/2023,14_616,0.171651836,0
9/26/2023,15_268,0.034484739,0
9/26/2023,15_4,0.152752052,0
9/26/2023,15_409,0.253212943,0
9/26/2023,15_516,0.1726852,0
9/26/2023,3_173,0.161250343,0
9/26/2023,3_23,0.085606735,0
9/26/2023,3_244,-0.006110875,1
9/26/2023,3_311,0.361527225,0
9/26/2023,3_34,0.013687882,0
9/26/2023,3_638,0.102287581,0
9/26/2023,5_161,0.114113203,0
9/26/2023,5_321,0.248906353,0
9/26/2023,5_510,-0.240113059,0
9/26/2023,5_546,0.069326813,0
9/26/2023,5_560,0.406845572,0
9/26/2023,5_573,0.257330615,0
9/26/2023,5_597,0.604063251,0
9/26/2023,5a_550,0.145058508,0
9/26/2023,5a_582,0.237869176,0
9/26/2023,5a_598,0.327213534,0
9/26/2023,6_20,0.026499132,0
9/26/2023,6_300,0.160716348,0
9/26/2023,6_629,-0.164771292,0
9/26/2023,6_93,-0.250420706,0
9/26/2023,6a_17,-0.107627643,0
9/26/2023,6a_530,0.019848417,0
9/26/2023,7_243,-0.058344876,0
9/26/2023,7_341,0.06194497,0
9/26/2023,7_622,0.549096557,0
9/26/2023,7_626,0.057355768,0
9/26/2023,9_332,0.235225542,1
9/26/2023,9_439,-0.136247525,0
9/26/2023,9_508,0.11017914,0
9/26/2023,9_609,0.111701417,0
9/26/2023,9_77,0.854472588,0
9/27/2023,13_263,-0.090195094,0
9/27/2023,13_267,-0.062355427,0
9/27/2023,13_271,-0.37412848,0
9/27/2023,13_274,-0.017632351,0
9/27/2023,13_410,-0.134972325,0
9/27/2023,14.9_168,0.112379724,0
9/27/2023,14.9_527,0.29275839,0
9/27/2023,14.9_601,0.465220063,0
9/27/2023,14_115,0.294106846,0
9/27/2023,14_15,0.884204322,0
9/27/2023,14_418,-0.166692603,0
9/27/2023,14_500,0.225916813,0
9/27/2023,14_538,0.520900463,0
9/27/2023,14_610,0.332045703,0
9/27/2023,14_612,0.352542461,0
9/27/2023,14_616,0.256639269,0
9/27/2023,15_268,0.096007826,0
9/27/2023,15_4,0.283617228,0
9/27/2023,15_409,0.30482834,0
9/27/2023,15_516,0.205095823,0
9/27/2023,3_173,0.20094422,0
9/27/2023,3_23,0.248895745,0
9/27/2023,3_244,0.02443857,1
9/27/2023,3_311,0.405304538,0
9/27/2023,3_34,0.058563114,0
9/27/2023,3_638,0.142286762,0
9/27/2023,5_161,0.156660495,0
9/27/2023,5_321,0.320950673,0
9/27/2023,5_510,-0.139646144,0
9/27/2023,5_546,0.114935947,0
9/27/2023,5_560,0.479227488,0
9/27/2023,5_573,0.282980524,0
9/27/2023,5_597,0.62832168,0
9/27/2023,5a_550,0.174692043,0
9/27/2023,5a_582,0.252613286,0
9/27/2023,5a_598,0.381541436,0
9/27/2023,6_20,0.090241542,0
9/27/2023,6_300,0.21209396,0
9/27/2023,6_629,-0.044491932,0
9/27/2023,6_93,-0.014601532,0
9/27/2023,6a_17,-0.000611378,0
9/27/2023,6a_530,0.059683203,0
9/27/2023,7_243,0.001681049,0
9/27/2023,7_341,0.163283761,0
9/27/2023,7_622,0.590143751,0
9/27/2023,7_626,0.128043835,0
9/27/2023,9_332,0.303764741,1
9/27/2023,9_439,-0.079835338,0
9/27/2023,9_508,0.148384662,0
9/27/2023,9_609,0.257773064,0
9/27/2023,9_77,0.886011335,0
9/28/2023,13_263,-0.09819904,0
9/28/2023,13_267,-0.066334649,0
9/28/2023,13_271,-0.404366751,0
9/28/2023,13_274,-0.022198696,0
9/28/2023,13_410,-0.169772537,0
9/28/2023,14.9_168,0.119103744,0
9/28/2023,14.9_527,0.292345937,0
9/28/2023,14.9_601,0.464408366,0
9/28/2023,14_115,0.280143608,0
9/28/2023,14_15,0.877685796,0
9/28/2023,14_418,-0.205435342,0
9/28/2023,14_500,0.251308388,0
9/28/2023,14_538,0.507806166,0
9/28/2023,14_610,0.334618767,0
9/28/2023,14_612,0.32333459,0
9/28/2023,14_616,0.23238084,0
9/28/2023,15_268,0.124628575,0
9/28/2023,15_4,0.282735077,0
